ID_expediente,Titulo,Fecha,Tipo,Sector,Ambito,Estado,Ultimo_resultado_web,Resultado_clasificado,Keywords_encontradas,URL_expediente,URL_resolucion
CFT/DE/140/24,SENS EBRO S.L. / I-DE REDES ELÉCTRICAS INTELIGENTES S.A.U.  -NUDO JÁVEA 20 KV -,2024-10-31,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestima; ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde14024,https://www.cnmc.es/sites/default/files/5616010.pdf
CFT/DE/216/24,LLONCH CALAFELL ASSOCIATS S.L. / SOM ENERGIA,2024-10-31,Conflictos de acceso - Energía,Conflictos,Energía,,Acuerdo del Consejo,ESTIMADO,ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde21624,https://www.cnmc.es/sites/default/files/5616015.pdf
CFT/DE/176/24,LAUREL DESARROLLOS ESPAÑA S.L. / UFD DISTRIBUCIÓN ELECTRICIDAD S.A.  -BESS AURORA- .,2024-10-31,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestimar; ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde17624,https://www.cnmc.es/sites/default/files/5616026.pdf
CFT/DE/215/24,ARALAR GENERACION S.L.  / I-DE REDES ELÉCTRICAS INTELIGENTES S.A.U.  -BESS AIALA-,2025-07-23,Conflictos de acceso - Energía,Conflictos,Energía,,Acuerdo del Consejo,ESTIMADO,ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde21524,https://www.cnmc.es/sites/default/files/5616074.pdf
CFT/DE/032/24,MARTITURRI S.L. / I-DE REDES ELÉCTRICAS INTELIGENTES S.A.U.  -BUTROE-,2024-10-31,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestima; ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde03224,https://www.cnmc.es/sites/default/files/5616081.pdf
CFT/DE/186/24,SOLAR BS 003 S.L. / UFD DISTRIBUCIÓN ELECTRICIDAD  -REJAS I-,2024-10-31,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestimar; ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde18624,https://www.cnmc.es/sites/default/files/5616088.pdf
CFT/DE/027/24,MARTITURRI S.L. / I-DE REDES ELÉCTRICAS INTELIGENTES S.A.U.  -AREILZA-,2024-10-31,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestimar; ESTIMADO:estima; ARCHIVADO:archivo,https://www.cnmc.es/expedientes/cftde02724,https://www.cnmc.es/sites/default/files/5618264.pdf
CFT/DE/100/24,ISABEL DEVELOPMENT 2 S.L.  / I-DE REDES ELÉCTRICAS INTELIGENTES S.A.U.  -VALLE DEL ARCIPRESTE-,2024-10-31,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestimar; ESTIMADO:estima; ARCHIVADO:archivo,https://www.cnmc.es/expedientes/cftde10024,https://www.cnmc.es/sites/default/files/5618270.pdf
CFT/DE/113/24,IGNIS DESARROLLO S.L.U. / REE  -ARDOZ 220 KV-,2024-10-31,Conflictos de acceso - Energía,Conflictos,Energía,,Acuerdo del Consejo,DESESTIMADO,DESESTIMADO:desestimado; ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde11324,https://www.cnmc.es/sites/default/files/5618282.pdf
CFT/DE/388/23,RIENDA SOLAR S.L. /I-DE REDES ELÉCTRICAS INTELIGENTES,2024-10-31,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestima; ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde38823,https://www.cnmc.es/sites/default/files/5618291.pdf
CFT/DE/382/23,INVERSIONES EN TRANSICIÓN  ENERGÉTICA S.L. / I-DE REDES ELÉCTRICAS INTELIGENTES S.A.U.  -NEPTUNO-,2024-10-31,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestimar; ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde38223,https://www.cnmc.es/sites/default/files/5618305.pdf
CFT/DE/274/24,BRAHMS SOLAR S.L. / REE  -BASETA SOLAR-,2024-10-31,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestimar; ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde27424,https://www.cnmc.es/sites/default/files/5618314.pdf
CFT/DE/270/24,ALFANAR ENERGIA ESPAÑA S.L. / REE  -PE LOMA DE LA CUESTA Y PICO DE LA IGLESIA-,2024-10-31,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestimar,https://www.cnmc.es/expedientes/cftde27024,https://www.cnmc.es/sites/default/files/5618318.pdf
CFT/DE/381/23,SENS TORMES S.L. / I-DE REDES ELÉCTRICAS INTELIGENTES S.A.U.  -NUDO ST FLOREAGA-,2024-10-31,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestimar; ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde38123,https://www.cnmc.es/sites/default/files/5618331.pdf
CFT/DE/259/24,HERBIGIO S.L. Y ENIGMOSTRAHL S.L. / ESTABANELL Y PAHISA ENERGÍA S.A.U.,2024-10-31,Conflictos de acceso - Energía,Conflictos,Energía,,Acuerdo del Consejo,ESTIMADO,ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde25924,https://www.cnmc.es/sites/default/files/5618334.pdf
CFT/DE/340/23,CAPWATT SOLAR ESP 3 S.L.U.  / EDISTRIBUCIÓN REDES DIGITALES  -PSFV MEDINA SOLAR II-,2024-10-03,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,ESTIMADO,ESTIMADO:estima; ARCHIVADO:archivo,https://www.cnmc.es/expedientes/cftde34023,https://www.cnmc.es/sites/default/files/5566611.pdf
CFT/DE/028/24,UTUSOL GAMMA S.L. / UFD  -NUDO REJAS 45 KV-,2024-10-03,Conflictos de acceso - Energía,Conflictos,Energía,,Acuerdo del Consejo,ESTIMADO,ESTIMADO:estima; ARCHIVADO:archivo,https://www.cnmc.es/expedientes/cftde02824,https://www.cnmc.es/sites/default/files/5566621.pdf
CFT/DE/196/24,IGNIS DATA GAMMA S.L. / REE  -COMPLUTUM-,2024-10-03,Conflictos de acceso - Energía,Conflictos,Energía,,Acuerdo del Consejo,ESTIMADO,ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde19624,https://www.cnmc.es/sites/default/files/5566625.pdf
CFT/DE/195/24,IGNIS DESARROLLO S.L.U. / REE  -ARROYO DE LA VEGA-,2024-10-03,Conflictos de acceso - Energía,Conflictos,Energía,,Acuerdo del Consejo,ESTIMADO,ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde19524,https://www.cnmc.es/sites/default/files/5566628.pdf
CFT/DE/114/24,IGNIS DESARROLLO S.L.U. / REE  -ARROYO DE LA VEGA  220 KV-,2024-10-03,Conflictos de acceso - Energía,Conflictos,Energía,,Acuerdo del Consejo,ESTIMADO,ESTIMADO:estima; ARCHIVADO:archivo,https://www.cnmc.es/expedientes/cftde11424,https://www.cnmc.es/sites/default/files/5566645.pdf
CFT/DE/030/24,PICOÑA EÓLICA VOLANTIS RENOVABLES SL DORIA ASSET MANAGEMENT SL NILO POWER SL LOKI FOTOVOLTAICA SL KIRA FOTOVOLTAICA SL / REE  -NUDO LUDRIO 400-,2024-10-03,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestima; ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde03024,https://www.cnmc.es/sites/default/files/5566670.pdf
CFT/DE/213/24,FRONDELLA INVESTMENTS S.L.U.  / E-DISTRIBUCIÓN REDES DIGITALES S.L.U.  - PF TORRE MOJA-,2024-10-10,Conflictos de acceso - Energía,Conflictos,Energía,,Acuerdo del Consejo,ESTIMADO,ESTIMADO:estima; ARCHIVADO:archivo,https://www.cnmc.es/expedientes/cftde21324,https://www.cnmc.es/sites/default/files/5566676.pdf
CFT/DE/314/23,ARRILUZE FV S.L. / I-DE REDES ELÉCTRICAS INTELIGENTES S.A.U.  -IGORRE-,2024-10-03,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestima; ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde31423,https://www.cnmc.es/sites/default/files/5570214.pdf
CFT/DE/123/24,GREENING SOLAR VII S.L. / EDISTRIBUCIÓN REDES DIGITALES  -MOJA 25KV-,2024-10-03,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestima; ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde12324,https://www.cnmc.es/sites/default/files/5570239.pdf
CFT/DE/326/23,BROADVIEW CORPORATE SERVICES S.L. / VIESGO DISTRIBUCIÓN S.L.  -ST ARGOÑOS-,2024-10-03,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestima; ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde32623,https://www.cnmc.es/sites/default/files/5570256.pdf
CFT/DE/015/24,SUN HIVE 43 S.L. / E-DISTRIBUCIÓN REDES DIGITALES S.L.U.  -SE SANT BOI 110 KV-,2024-10-03,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestima; ESTIMADO:estima; ARCHIVADO:archivo,https://www.cnmc.es/expedientes/cftde01524,https://www.cnmc.es/sites/default/files/5570289.pdf
CFT/DE/001/24,CONFLICTO DE ACCESO A LA RED DE TRANSPORTE BENBROS SOLAR S.L. / REE,2024-05-23,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestima; ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde00124,https://www.cnmc.es/sites/default/files/5573813.pdf
CFT/DE/344/23,SUN HIVE 48 S.L.  / EDISTRIBUCIÓN REDES DIGITALES  -CALDES 110 KV-,2024-10-10,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestima; ESTIMADO:estima; ARCHIVADO:archivo,https://www.cnmc.es/expedientes/cftde34423,https://www.cnmc.es/sites/default/files/5581132.pdf
CFT/DE/010/24,CALMA SOLAR PROYECTOS RENOVABLES S.L./ ENAGÁS TRANSPORTE  -ARCOS DE LA FRONTERA-,2025-01-09,Conflictos de acceso - Energía,Conflictos,Energía,,Acuerdo del Consejo,ESTIMADO,ESTIMADO:estimar,https://www.cnmc.es/expedientes/cftde01024,https://www.cnmc.es/sites/default/files/5908167.pdf
CFT/DE/011/24,CALMA SOLAR PROYECTOS RENOVABLES S.L./ ENAGÁS TRANSPORTE  -CARMONA-,2025-01-09,Conflictos de acceso - Energía,Conflictos,Energía,,Acuerdo del Consejo,ESTIMADO,ESTIMADO:estimar,https://www.cnmc.es/expedientes/cftde01124,https://www.cnmc.es/sites/default/files/5908178.pdf
CFT/DE/018/24,ATLÁNTICA SAILH2 S.L. / ENAGÁS TRANSPORTES S.A.  -GASODUCTO CÓRDOBA-BADAJOZ-FRONTERA PORTUGUESA-,2024-07-18,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestima; ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde01824,https://www.cnmc.es/sites/default/files/5582910.pdf
CFT/DE/116/24,IGNIS DATA GAMMA S.L. / REE  -COMPLUTUM 220 KV-,2024-10-18,Conflictos de acceso - Energía,Conflictos,Energía,,Acuerdo del Consejo,ESTIMADO,ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde11624,https://www.cnmc.es/sites/default/files/5593878.pdf
CFT/DE/332/23,GR CHARRAN RENOVABLES S.L. / I-DE REDES ELÉCTRICAS INTELIGENTES S.A.U.  -GR MORALEJA-,2024-03-06,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestimar; ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde33223,https://www.cnmc.es/sites/default/files/5602628.pdf
CFT/DE/331/23,GR CORMORAN RENOVABLES S.L. / I-DE REDES ELÉCTRICAS INTELIGENTES S.A.U.  -GR EL JUNQUERAL-,2024-03-21,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestimar; ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde33123,https://www.cnmc.es/sites/default/files/5602658.pdf
CFT/DE/359/23,GR CORMORAN RENOVABLES S.L. / I-DE REDES ELÉCTRICAS INTELIGENTES S.A.U.  -SET JALON 45 KV-,2024-06-27,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestimar; ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde35923,https://www.cnmc.es/sites/default/files/5602668.pdf
CFT/DE/045/24,GREEN CAPITAL DEVELOPMENT 175 S.L. / REE  -PE SAN LUIS AUTOCONSUMO-,2024-09-20,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestima; ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde04524,https://www.cnmc.es/sites/default/files/5541609.pdf
CFT/DE/051/24,ERASP SPAIN S.L.U.  ASPIRAVI INTERNATIONAL NV Y MENDIKO HAIZIE S.L.U. / I-DE REDES ELÉCTRICAS INTELIGENTES S.A.U.  -SET MARKINA TF1-,2024-09-20,Conflictos de acceso - Energía,Conflictos,Energía,,Acuerdo del Consejo,ESTIMADO,ESTIMADO:estima; ARCHIVADO:archivo,https://www.cnmc.es/expedientes/cftde05124,https://www.cnmc.es/sites/default/files/5541640.pdf
CFT/DE/093/24,EDP RENOVABLES ESPAÑA S.L.U / REE  -NUDO BECHÍ-,2024-05-23,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestima,https://www.cnmc.es/expedientes/cftde09324,https://www.cnmc.es/sites/default/files/5548803.pdf
CFT/DE/143/24,CAPWATT SOLAR ESP 4 S.L.U. / I-DE REDES ELÉCTRICAS INTELIGENTES S.A.U.  -PSFV BURGOS ENERGY II-,2024-10-03,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestimar; ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde14324,https://www.cnmc.es/sites/default/files/5550742.pdf
CFT/DE/003/24,CONFLICTO DE ACCESO A LA RED DE DISTRIBUCIÓN BENBROS ST S.L. / IBERDROLA.,2024-10-03,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestima; ESTIMADO:estima; ARCHIVADO:archivo,https://www.cnmc.es/expedientes/cftde00324,https://www.cnmc.es/sites/default/files/5550762.pdf
CFT/DE/181/24,YOUTALL CAPITAL S.L.  / MILANO SOLAR S.L. ALPHA SUN CALENDULA S.L.U. Y PLANTA FV 111 S.L.  -ST MEDINA DEL CAMPO 220KV-,2024-10-03,Conflictos de acceso - Energía,Conflictos,Energía,,Acuerdo del Consejo,ESTIMADO,ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde18124,https://www.cnmc.es/sites/default/files/5552200.pdf
CFT/DE/156/24,CLERE IBERICA 1 S.L.U. / I-DE REDES ELECTRICAS INTELIGENTES S.A.  -VILLAR DEL PEDROSO-,2024-10-03,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestimado; ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde15624,https://www.cnmc.es/sites/default/files/5552238.pdf
CFT/DE/108/24,MACRINA SOLAR 17 S.L. / E-DISTRIBUCIÓN REDES DIGITALES S.L.U.  -BESS SANTA ELVIRA II-,2025-06-12,Conflictos de acceso - Energía,Conflictos,Energía,,Acuerdo del Consejo,DESESTIMADO,DESESTIMADO:desestimar; ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde10824,https://www.cnmc.es/sites/default/files/5552336.pdf
CFT/DE/130/24,MACRINA SOLAR 12 S.L. / E-DISTRIBUCIÓN REDES DIGITALES S.L.U.  -BESS SANTA ELVIRA I-,2025-06-12,Conflictos de acceso - Energía,Conflictos,Energía,,Acuerdo del Consejo,DESESTIMADO,DESESTIMADO:desestimar; ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde13024,https://www.cnmc.es/sites/default/files/5566550.pdf
CFT/DE/223/24,RENOVALIA PUERTOSOL VELEZ COMARES Y SEDELLA / REE  -NUDO GODELLETA 400 KV-,2024-10-03,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestimar; ARCHIVADO:archivo,https://www.cnmc.es/expedientes/cftde22324,https://www.cnmc.es/sites/default/files/5566567.pdf
CFT/DE/136/24,GARNATA ENERGIA FV S.L. Y EWD FV III S.L. / E-DISTRIBUCIÓN REDES DIGITALES S.L.U.  -PSF CAÑUELO LA RINCONADA Y CORTIJO CRUZ-,2024-10-03,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestima; ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde13624,https://www.cnmc.es/sites/default/files/5566572.pdf
CFT/DE/083/24,ILAR CORPORATE SERVICES S.L.U. / E-DISTRIBUCIÓN REDES DIGITALES S.L.U.,2024-10-03,Conflictos de acceso - Energía,Conflictos,Energía,,Acuerdo del Consejo,ESTIMADO,ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde08324,https://www.cnmc.es/sites/default/files/5566582.pdf
CFT/DE/048/24,RIBOTA ENERGY S.L.U. / REE  -PE DENKI AUTOCONSUMO-,2024-10-03,Conflictos de acceso - Energía,Conflictos,Energía,,Acuerdo del Consejo,DESESTIMADO,DESESTIMADO:desestimar; ESTIMADO:estima; ARCHIVADO:archivo,https://www.cnmc.es/expedientes/cftde04824,https://www.cnmc.es/sites/default/files/5566600.pdf
